event_type,code_system,raw_code,normalized_code,mimic_token,mimic_token_id,mapping_status,oov_cause,needed_normalization,description,source_code_system,n_events,n_patients,sample_description
diagnosis,ICD10,M79.674,M79674,ICD10_M79674,12068.0,unmapped_icd_in_vocab,,true,Pain in right toe(s),ICD10,23,9,Pain in right toe(s)
diagnosis,ICD10,D82.4,D824,PHE_279.8,25344.0,mapped_phecode,,true,Other specified disorders involving the immune mechanism (endocrine/metabolic),ICD10,3,2,Hyperimmunoglobulin e (ige) syndrome
diagnosis,ICD10,D72.818,D72818,ICD10_D72818,6683.0,unmapped_icd_in_vocab,,true,Other decreased white blood cell count,ICD10,3,2,Other decreased white blood cell count
diagnosis,ICD10,R57.9,R579,PHE_797,26596.0,mapped_phecode,,true,Shock (symptoms),ICD10,13,10,Shock
diagnosis,ICD10,D64.81,D6481,ICD10_D6481,6650.0,unmapped_icd_in_vocab,,true,Anemia due to antineoplastic chemotherapy,ICD10,52,6,Anemia due to antineoplastic chemotherapy
diagnosis,ICD10,R80.8,R808,ICD10_R808,14011.0,unmapped_icd_in_vocab,,true,Other proteinuria,ICD10,27,8,Other proteinuria
diagnosis,ICD9,309.0,3090,PHE_304,25454.0,mapped_phecode,,true,Adjustment reaction (mental disorders),ICD9,40,22,Grief
diagnosis,ICD9,304.10,30410,PHE_316,25470.0,mapped_phecode,,true,Substance addiction and disorders (mental disorders),ICD9,3,2,Withdrawal from sedative drug
diagnosis,ICD10,S60.562A,S60562A,ICD10_S60562A,16401.0,unmapped_icd_in_vocab,,true,"Insect bite (nonvenomous) of left hand, initial encounter",ICD10,6,3,"Insect bite (nonvenomous) of left hand, initial encounter"
diagnosis,ICD9,753.19,75319,PHE_751.21,26520.0,mapped_phecode,,true,Cystic kidney disease (congenital anomalies),ICD9,14,2,Other specified congenital cystic kidney disease
diagnosis,ICD9,403.90,40390,PHE_401.22,25694.0,mapped_phecode,,true,Hypertensive chronic kidney disease (circulatory system),ICD9,43,5,"Unspecified hypertensive kidney disease with chronic kidney disease stage I through stage IV, or unspecified(403.90)"
diagnosis,ICD10,P96.89,P9689,ICD10_P9689,,oov,unknown_unmappable,true,,ICD10,97,34,Other specified conditions originating in the perinatal period
diagnosis,ICD10,I31.3,I313,PHE_420.2,25715.0,mapped_phecode,,true,Pericarditis (circulatory system),ICD10,65,13,Pericardial effusion (noninflammatory)
diagnosis,ICD9,793.99,79399,ICD9_79399,22069.0,unmapped_icd_in_vocab,,true,Other nonspecific (abnormal) findings on radiological and other examinations of body structure,ICD9,70,35,Other nonspecific (abnormal) findings on radiological and other examinations of body structure
diagnosis,ICD10,M41.119,M41119,ICD10_M41119,,oov,unknown_unmappable,true,,ICD10,21,5,"Juvenile idiopathic scoliosis, site unspecified"
diagnosis,ICD9,403.91,40391,PHE_401.22,25694.0,mapped_phecode,,true,Hypertensive chronic kidney disease (circulatory system),ICD9,9,2,Unspecified hypertensive kidney disease with chronic kidney disease stage V or end stage renal disease(403.91)
diagnosis,ICD9,273.8,2738,PHE_270.38,25292.0,mapped_phecode,,true,Other specified disorders of plasma protein metabolism (endocrine/metabolic),ICD9,14,10,Other disorders of plasma protein metabolism
diagnosis,ICD10,M77.8,M778,PHE_726.1,26415.0,mapped_phecode,,true,Enthesopathy (musculoskeletal),ICD10,19,2,"Other enthesopathies, not elsewhere classified"
diagnosis,ICD10,R22.41,R2241,ICD10_R2241,13740.0,unmapped_icd_in_vocab,,true,"Localized swelling, mass and lump, right lower limb",ICD10,22,7,"Localized swelling, mass and lump, right lower limb"
diagnosis,ICD10,V19.3XXD,V193XXD,ICD10_V193XXD,20020.0,unmapped_icd_in_vocab,,true,"Pedal cyclist (driver) (passenger) injured in unspecified nontraffic accident, subsequent encounter",ICD10,1,1,"Pedal cyclist (driver) (passenger) injured in unspecified nontraffic accident, subsequent encounter"
diagnosis,ICD10,S67.192A,S67192A,ICD10_S67192A,16928.0,unmapped_icd_in_vocab,,true,"Crushing injury of right middle finger, initial encounter",ICD10,2,1,"Crushing injury of right middle finger, initial encounter"
diagnosis,ICD10,M65.311,M65311,ICD10_M65311,11838.0,unmapped_icd_in_vocab,,true,"Trigger thumb, right thumb",ICD10,6,2,"Trigger thumb, right thumb"
diagnosis,ICD10,Y92.830,Y92830,ICD10_Y92830,20916.0,unmapped_icd_in_vocab,,true,Public park as the place of occurrence of the external cause,ICD10,5,5,Public park as the place of occurrence of the external cause
diagnosis,ICD10,S42.413A,S42413A,ICD10_S42413A,,oov,unknown_unmappable,true,,ICD10,2,1,"Displaced simple supracondylar fracture without intercondylar fracture of unspecified humerus, initial encounter for closed fracture"
diagnosis,ICD10,S52.131A,S52131A,ICD10_S52131A,16111.0,unmapped_icd_in_vocab,,true,"Displaced fracture of neck of right radius, initial encounter for closed fracture",ICD10,15,3,"Closed displaced fracture of neck of right radius, initial encounter"
diagnosis,ICD10,S62.617A,S62617A,ICD10_S62617A,16689.0,unmapped_icd_in_vocab,,true,"Displaced fracture of proximal phalanx of left little finger, initial encounter for closed fracture",ICD10,6,2,"Displaced fracture of proximal phalanx of left little finger, initial encounter for closed fracture"
diagnosis,ICD10,L02.512,L02512,ICD10_L02512,10274.0,unmapped_icd_in_vocab,,true,Cutaneous abscess of left hand,ICD10,10,4,Cutaneous abscess of left hand
diagnosis,ICD10,S52.502D,S52502D,ICD10_S52502D,16191.0,unmapped_icd_in_vocab,,true,"Unspecified fracture of the lower end of left radius, subsequent encounter for closed fracture with routine healing",ICD10,47,10,"Unspecified fracture of the lower end of left radius, subsequent encounter for closed fracture with routine healing"
diagnosis,ICD10,Q37.4,Q374,PHE_749.1,26503.0,mapped_phecode,,true,Cleft palate (congenital anomalies),ICD10,5,2,Cleft hard and soft palate with bilateral cleft lip
diagnosis,ICD10,S62.514A,S62514A,ICD10_S62514A,16649.0,unmapped_icd_in_vocab,,true,"Nondisplaced fracture of proximal phalanx of right thumb, initial encounter for closed fracture",ICD10,5,2,"Nondisplaced fracture of proximal phalanx of right thumb, initial encounter for closed fracture"
diagnosis,ICD10,P04.2,P042,PHE_658,26278.0,mapped_phecode,,true,PHE_658,ICD10,3,3,Newborn affected by maternal use of tobacco
diagnosis,ICD10,P12.0,P120,PHE_665,26280.0,mapped_phecode,,true,PHE_665,ICD10,14,7,Cephalhematoma due to birth injury
diagnosis,ICD10,Q61.3,Q613,PHE_751.21,26520.0,mapped_phecode,,true,Cystic kidney disease (congenital anomalies),ICD10,26,4,"Polycystic kidney, unspecified"
diagnosis,ICD10,L89.819,L89819,ICD10_L89819,10490.0,unmapped_icd_in_vocab,,true,"Pressure ulcer of head, unspecified stage",ICD10,10,6,"Pressure ulcer of head, unspecified stage"
diagnosis,ICD9,774.2,7742,PHE_656.8,,oov,pediatric_absent,true,,ICD9,64,59,Neonatal jaundice associated with preterm delivery
diagnosis,ICD9,779.81,77981,PHE_656.9,,oov,pediatric_absent,true,,ICD9,58,46,Neonatal bradycardia
diagnosis,ICD10,D68.9,D689,PHE_286.7,25379.0,mapped_phecode,,true,Other and unspecified coagulation defects (hematopoietic),ICD10,32,21,Coagulopathy
diagnosis,ICD10,I82.402,I82402,ICD10_I82402,9418.0,unmapped_icd_in_vocab,,true,Acute embolism and thrombosis of unspecified deep veins of left lower extremity,ICD10,35,5,"Acute deep vein thrombosis (DVT) of left lower extremity, unspecified vein"
diagnosis,ICD10,B44.81,B4481,ICD10_B4481,5900.0,unmapped_icd_in_vocab,,true,Allergic bronchopulmonary aspergillosis,ICD10,128,5,ABPA (allergic bronchopulmonary aspergillosis)
diagnosis,ICD9,996.09,99609,PHE_854,26635.0,mapped_phecode,,true,"Complications of cardiac/vascular device, implant, and graft (injuries & poisonings)",ICD9,3,1,"Mechanical complication of cardiac device, implant, and graft, other"
diagnosis,ICD10,M48.00,M4800,ICD10_M4800,11560.0,unmapped_icd_in_vocab,,true,"Spinal stenosis, site unspecified",ICD10,37,7,Stenosis of foramen magnum
diagnosis,ICD10,I26.99,I2699,ICD10_I2699,8899.0,unmapped_icd_in_vocab,,true,Other pulmonary embolism without acute cor pulmonale,ICD10,90,6,Other acute pulmonary embolism without acute cor pulmonale
diagnosis,ICD9,995.64,99564,PHE_930,26665.0,mapped_phecode,,true,Allergic reaction to food (injuries & poisonings),ICD9,3,2,Anaphylaxis due to tree nut
diagnosis,ICD9,780.92,78092,ICD9_78092,,oov,code_version_mismatch,true,,ICD9,20,14,Excessive crying of infant (baby)
diagnosis,ICD9,259.0,2590,PHE_259.3,,oov,pediatric_absent,true,,ICD9,25,6,Delayed puberty
diagnosis,ICD10,S72.401A,S72401A,ICD10_S72401A,17158.0,unmapped_icd_in_vocab,,true,"Unspecified fracture of lower end of right femur, initial encounter for closed fracture",ICD10,12,4,"Fracture of femur, distal, right, closed"
diagnosis,ICD10,S82.839A,S82839A,ICD10_S82839A,,oov,unknown_unmappable,true,,ICD10,4,4,Fracture of distal end of tibia with fibula
diagnosis,ICD10,S82.92XA,S8292XA,ICD10_S8292XA,,oov,unknown_unmappable,true,,ICD10,2,1,Multiple fractures of both lower extremities
diagnosis,ICD10,T74.92XA,T7492XA,ICD10_T7492XA,,oov,unknown_unmappable,true,,ICD10,68,4,Non-accidental traumatic injury to child
diagnosis,ICD10,S82.109A,S82109A,ICD10_S82109A,,oov,unknown_unmappable,true,,ICD10,3,2,"Fracture of tibia, proximal, closed"
diagnosis,ICD10,S82.409A,S82409A,ICD10_S82409A,17584.0,unmapped_icd_in_vocab,,true,"Unspecified fracture of shaft of unspecified fibula, initial encounter for closed fracture",ICD10,4,3,Tibia/fibula fracture
diagnosis,ICD10,S82.201A,S82201A,ICD10_S82201A,17479.0,unmapped_icd_in_vocab,,true,"Unspecified fracture of shaft of right tibia, initial encounter for closed fracture",ICD10,28,8,Closed fracture of right tibia and fibula
diagnosis,ICD10,H59.89,H5989,ICD10_H5989,8616.0,unmapped_icd_in_vocab,,true,"Other postprocedural complications and disorders of eye and adnexa, not elsewhere classified",ICD10,4,3,Postoperative surgical complication involving eye associated with ophthalmic procedure
diagnosis,ICD10,R79.82,R7982,ICD10_R7982,14006.0,unmapped_icd_in_vocab,,true,Elevated C-reactive protein (CRP),ICD10,38,14,CRP elevated
diagnosis,ICD9,750.9,7509,PHE_750.1,26506.0,mapped_phecode,,true,Upper gastrointestinal congenital anomalies (congenital anomalies),ICD9,13,6,Palate deformity
diagnosis,ICD10,M25.462,M25462,ICD10_M25462,11246.0,unmapped_icd_in_vocab,,true,"Effusion, left knee",ICD10,61,21,"Effusion, left knee"
diagnosis,ICD9,313.21,31321,PHE_300,25435.0,mapped_phecode,,true,Anxiety disorders (mental disorders),ICD9,1,1,Shyness disorder of childhood
diagnosis,ICD10,M41.20,M4120,ICD10_M4120,11428.0,unmapped_icd_in_vocab,,true,"Other idiopathic scoliosis, site unspecified",ICD10,142,29,"Other idiopathic scoliosis, site unspecified"
diagnosis,ICD10,S82.432D,S82432D,ICD10_S82432D,17595.0,unmapped_icd_in_vocab,,true,"Displaced oblique fracture of shaft of left fibula, subsequent encounter for closed fracture with routine healing",ICD10,1,1,"Displaced oblique fracture of shaft of left fibula, subsequent encounter for closed fracture with routine healing"
diagnosis,ICD10,S42.202D,S42202D,ICD10_S42202D,15748.0,unmapped_icd_in_vocab,,true,"Unspecified fracture of upper end of left humerus, subsequent encounter for fracture with routine healing",ICD10,14,2,"Unspecified fracture of upper end of left humerus, subsequent encounter for fracture with routine healing"
diagnosis,ICD10,S42.302A,S42302A,ICD10_S42302A,15803.0,unmapped_icd_in_vocab,,true,"Unspecified fracture of shaft of humerus, left arm, initial encounter for closed fracture",ICD10,7,2,"Unspecified fracture of shaft of humerus, left arm, initial encounter for closed fracture"
diagnosis,ICD10,S82.402D,S82402D,ICD10_S82402D,17580.0,unmapped_icd_in_vocab,,true,"Unspecified fracture of shaft of left fibula, subsequent encounter for closed fracture with routine healing",ICD10,7,2,"Unspecified fracture of shaft of left fibula, subsequent encounter for closed fracture with routine healing"
diagnosis,ICD10,S82.222D,S82222D,ICD10_S82222D,17505.0,unmapped_icd_in_vocab,,true,"Displaced transverse fracture of shaft of left tibia, subsequent encounter for closed fracture with routine healing",ICD10,2,1,"Displaced transverse fracture of shaft of left tibia, subsequent encounter for closed fracture with routine healing"
diagnosis,ICD10,H10.10,H1010,ICD10_H1010,8010.0,unmapped_icd_in_vocab,,true,"Acute atopic conjunctivitis, unspecified eye",ICD10,29,15,"Acute atopic conjunctivitis, unspecified eye"
diagnosis,ICD10,G04.90,G0490,ICD10_G0490,7500.0,unmapped_icd_in_vocab,,true,"Encephalitis and encephalomyelitis, unspecified",ICD10,43,7,Encephalitis
diagnosis,ICD9,555.2,5552,PHE_555.1,26011.0,mapped_phecode,,true,Regional enteritis (digestive),ICD9,62,3,Crohn's disease of both small and large intestine with fistula
diagnosis,ICD9,743.56,74356,PHE_753.2,26529.0,mapped_phecode,,true,Congenital anomalies of posterior segment of eye (congenital anomalies),ICD9,14,2,Other congenital retinal changes
diagnosis,ICD10,S52.201G,S52201G,ICD10_S52201G,,oov,unknown_unmappable,true,,ICD10,6,2,"Closed fracture of right radius and ulna with delayed healing, subsequent encounter"
diagnosis,ICD10,T81.89XA,T8189XA,ICD10_T8189XA,19432.0,unmapped_icd_in_vocab,,true,"Other complications of procedures, not elsewhere classified, initial encounter",ICD10,45,23,"Retained suture, initial encounter"
diagnosis,ICD10,Z18.9,Z189,ICD10_Z189,21075.0,unmapped_icd_in_vocab,,true,"Retained foreign body fragments, unspecified material",ICD10,6,2,"Retained suture, initial encounter"
diagnosis,ICD10,H04.559,H04559,ICD10_H04559,,oov,unknown_unmappable,true,,ICD10,12,10,Blocked tear duct in infant
diagnosis,ICD10,H52.00,H5200,ICD10_H5200,8510.0,unmapped_icd_in_vocab,,true,"Hypermetropia, unspecified eye",ICD10,10,7,Farsightedness
diagnosis,ICD9,611.1,6111,PHE_612.2,26176.0,mapped_phecode,,true,Hypertrophy of breast (Gynecomastia) (genitourinary),ICD9,8,5,Gynecomastia
diagnosis,ICD10,E25.0,E250,PHE_255.3,25250.0,mapped_phecode,,true,Adrenogenital disorders (endocrine/metabolic),ICD10,124,4,"Adrenal hyperplasia, congenital"
diagnosis,ICD9,759.2,7592,PHE_759.1,26550.0,mapped_phecode,,true,"Anomalies of endocrine glands, congenital (congenital anomalies)",ICD9,18,2,Congenital anomalies of other endocrine glands
diagnosis,ICD9,246.8,2468,PHE_246,25206.0,mapped_phecode,,true,Other disorders of thyroid (endocrine/metabolic),ICD9,4,3,Other specified disorders of thyroid
diagnosis,ICD9,733.13,73313,PHE_743.21,26490.0,mapped_phecode,,true,Pathologic fracture of vertebrae (musculoskeletal),ICD9,7,4,"Compression fracture of lumbar vertebrae, non-traumatic"
diagnosis,ICD9,917.6,9176,ICD9_9176,22307.0,unmapped_icd_in_vocab,,true,"Superficial foreign body (splinter) of foot and toe(s), without major open wound and without mention of infection",ICD9,24,9,"Foreign body in foot, left, initial encounter"
diagnosis,ICD10,Z11.8,Z118,ICD10_Z118,,oov,unknown_unmappable,true,,ICD10,11,7,Encounter for screening for other infectious and parasitic diseases
diagnosis,ICD10,Z15.09,Z1509,ICD10_Z1509,21047.0,unmapped_icd_in_vocab,,true,Genetic susceptibility to other malignant neoplasm,ICD10,4,2,Tumor predisposition syndrome
diagnosis,ICD10,C84.60,C8460,ICD10_C8460,6327.0,unmapped_icd_in_vocab,,true,"Anaplastic large cell lymphoma, ALK-positive, unspecified site",ICD10,10,1,"Anaplastic large cell lymphoma, ALK-positive, unspecified site"
diagnosis,ICD9,V78.0,V780,ICD9_V780,,oov,code_version_mismatch,true,,ICD9,64,20,Screening for iron deficiency anemia
diagnosis,ICD10,B18.2,B182,PHE_070.3,25007.0,mapped_phecode,,true,Viral hepatitis C (infectious diseases),ICD10,34,3,Chronic hepatitis C without hepatic coma
diagnosis,ICD9,995.20,99520,PHE_979,26713.0,mapped_phecode,,true,Adverse drug events and drug allergies (injuries & poisonings),ICD9,21,11,Medication side effect
diagnosis,ICD10,A31.9,A319,PHE_031,24986.0,mapped_phecode,,true,Diseases due to other mycobacteria (infectious diseases),ICD10,58,4,Nontuberculous mycobacterial infection
diagnosis,ICD10,W20.8XXA,W208XXA,ICD10_W208XXA,20382.0,unmapped_icd_in_vocab,,true,"Other cause of strike by thrown, projected or falling object, initial encounter",ICD10,54,32,"Other cause of strike by thrown, projected or falling object, initial encounter"
diagnosis,ICD9,V70.0,V700,ICD9_V700,23349.0,unmapped_icd_in_vocab,,true,Routine general medical examination at a health care facility,ICD9,27,15,Routine health maintenance
diagnosis,ICD10,M48.02,M4802,ICD10_M4802,11562.0,unmapped_icd_in_vocab,,true,"Spinal stenosis, cervical region",ICD10,179,11,"Spinal stenosis, cervical region"
diagnosis,ICD10,Q05.1,Q051,PHE_752.11,26525.0,mapped_phecode,,true,Spina bifida (congenital anomalies),ICD10,30,6,Thoracic spina bifida with hydrocephalus
diagnosis,ICD9,V82.9,V829,ICD9_V829,,oov,code_version_mismatch,true,,ICD9,9,6,Screening for unspecified condition
diagnosis,ICD9,763.1,7631,ICD9_7631,,oov,code_version_mismatch,true,,ICD9,8,4,"Fetus or newborn affected by other malpresentation, malposition, and disproportion during labor and delivery"
diagnosis,ICD9,431,431,PHE_430.2,25766.0,mapped_phecode,,false,Intracerebral hemorrhage (circulatory system),ICD9,69,17,Choroid plexus hemorrhage
diagnosis,ICD10,L03.031,L03031,ICD10_L03031,10291.0,unmapped_icd_in_vocab,,true,Cellulitis of right toe,ICD10,15,8,Cellulitis of right toe
diagnosis,ICD9,530.19,53019,PHE_530.1,25971.0,mapped_phecode,,true,"Esophagitis, GERD and related diseases (digestive)",ICD9,9,2,Erosive esophagitis
diagnosis,ICD9,E001.0,E0010,ICD9_E0010,22519.0,unmapped_icd_in_vocab,,true,"Activities involving walking, marching and hiking",ICD9,4,3,"Activities involving walking, marching and hiking"
diagnosis,ICD9,623.5,6235,PHE_624,26216.0,mapped_phecode,,true,Symptoms involving female genital tract (genitourinary),ICD9,31,16,"Leukorrhea, not specified as infective"
diagnosis,ICD9,V04.5,V045,ICD9_V045,22999.0,unmapped_icd_in_vocab,,true,Need for prophylactic vaccination and inoculation against rabies,ICD9,13,1,Need for rabies vaccination
diagnosis,ICD9,V65.8,V658,ICD9_V658,23332.0,unmapped_icd_in_vocab,,true,Other reasons for seeking consultation,ICD9,24,21,Other reasons for seeking consultation
diagnosis,ICD10,M41.46,M4146,ICD10_M4146,,oov,unknown_unmappable,true,,ICD10,37,10,Neuromuscular scoliosis of lumbar region
diagnosis,ICD10,T14.90,T1490,ICD10_T1490,18314.0,unmapped_icd_in_vocab,,true,"Injury, unspecified",ICD10,9,4,"Injury, unspecified"
diagnosis,ICD10,D16.21,D1621,ICD10_D1621,6500.0,unmapped_icd_in_vocab,,true,Benign neoplasm of long bones of right lower limb,ICD10,10,1,Benign neoplasm of long bones of right lower limb
diagnosis,ICD10,M89.8X1,M898X1,ICD10_M898X1,12463.0,unmapped_icd_in_vocab,,true,"Other specified disorders of bone, shoulder",ICD10,24,4,"Other specified disorders of bone, shoulder"
diagnosis,ICD10,S52.101A,S52101A,ICD10_S52101A,16098.0,unmapped_icd_in_vocab,,true,"Unspecified fracture of upper end of right radius, initial encounter for closed fracture",ICD10,8,2,"Closed fracture of proximal end of right radius, unspecified fracture morphology, initial encounter"
diagnosis,ICD10,M41.85,M4185,ICD10_M4185,11442.0,unmapped_icd_in_vocab,,true,"Other forms of scoliosis, thoracolumbar region",ICD10,59,30,"Other forms of scoliosis, thoracolumbar region"
diagnosis,ICD10,S52.202A,S52202A,ICD10_S52202A,16124.0,unmapped_icd_in_vocab,,true,"Unspecified fracture of shaft of left ulna, initial encounter for closed fracture",ICD10,21,9,"Closed fracture of left radius and ulna, initial encounter"
