rxcui,level1_token,level2_token,level3_token,tty
198886,RXN_198886,RXN_198886,THERA_SKIN_PREPS,Semantic Clinical Drug
141850,,,THERA_SKIN_PREPS,Semantic Clinical Drug
197575,,,THERA_SKIN_PREPS,Semantic Clinical Drug
706546,,,THERA_SKIN_PREPS,Semantic Clinical Drug
242026,,,THERA_HORMONES,Semantic Clinical Drug
240559,,,THERA_SKIN_PREPS,Semantic Clinical Drug
312872,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
992438,,,THERA_ANTIHISTAMINES,Semantic Clinical Drug
617316,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
829359,RXN_829359,RXN_829359,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
582969,,,THERA_HORMONES,Semantic Clinical Drug
312357,RXN_312357,RXN_312357,THERA_SEDATIVE_HYPNOTICS,Semantic Clinical Drug
198086,,,THERA_SEDATIVE_HYPNOTICS,Semantic Clinical Drug
312362,RXN_312362,RXN_312362,THERA_SEDATIVE_HYPNOTICS,Semantic Clinical Drug
312137,RXN_261360,,THERA_CNS_DRUGS,Semantic Clinical Drug
8345,,INGSET_1159281+1295306+2058502+328988+330135+373702+377511+378027+379225,THERA_ANTIPARASITICS,Ingredient
312564,RXN_312564,RXN_312564,THERA_SKIN_PREPS,Semantic Clinical Drug
349553,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
199168,,,THERA_SEDATIVE_HYPNOTICS,Semantic Clinical Drug
1867992,,,THERA_ANESTHETICS,Semantic Clinical Drug
313571,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
866018,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
866090,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
596934,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
857466,,,THERA_VITAMINS,Semantic Clinical Drug
104232,,,THERA_DIURETICS,Semantic Clinical Drug
833532,RXN_833532,RXN_833532,THERA_CARDIAC_DRUGS,Semantic Clinical Drug
855495,RXN_863829,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
966920,RXN_967012,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1664986,RXN_1664986,RXN_1664986,THERA_ANTIBIOTICS,Semantic Clinical Drug
2102949,RXN_2102949,RXN_2102949,THERA_GASTROINTESTINAL,Semantic Clinical Drug
311296,RXN_311296,RXN_311296,THERA_ANTIBIOTICS,Semantic Clinical Drug
901610,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
313773,RXN_313773,RXN_313773,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
1314763,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
1655928,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
1117522,RXN_1117522,RXN_1117522,THERA_ANTIBIOTICS,Semantic Clinical Drug
1648783,,,THERA_ANTIASTHMATICS,Semantic Clinical Drug
1307409,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1929116,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1999388,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Generic Pack
2257012,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Generic Pack
309370,RXN_309370,RXN_309370,THERA_ANTIFUNGALS,Semantic Clinical Drug
9785,,,THERA_MISCELLANEOUS_MEDICAL_SUPPLIES_DEVICES_NON_DRUG,Ingredient
200162,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
855503,RXN_863841,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1661332,RXN_1661352,,THERA_BLOOD,Semantic Clinical Drug
1490047,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
858664,,,THERA_ANESTHETICS,Semantic Clinical Drug
966522,RXN_966524,,THERA_ANTIASTHMATICS,Semantic Clinical Drug
418475,,,THERA_ANTIFUNGALS,Semantic Clinical Drug
204423,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
476872,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
724863,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
387003,,,THERA_CNS_DRUGS,Semantic Clinical Drug
197985,RXN_197985,RXN_197985,THERA_ANTIBIOTICS,Semantic Clinical Drug
854850,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1995461,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
790278,,,THERA_ANTIASTHMATICS,Semantic Clinical Drug
198316,RXN_198316,RXN_198316,THERA_DIURETICS,Semantic Clinical Drug
197499,RXN_197499,RXN_197499,THERA_DIURETICS,Semantic Clinical Drug
197500,,,THERA_DIURETICS,Semantic Clinical Drug
1659998,RXN_1660001,,THERA_BLOOD,Semantic Clinical Drug
979492,RXN_979492,RXN_979492,THERA_CARDIOVASCULAR,Semantic Clinical Drug
242120,,,THERA_ANTIHYPERGLYCEMICS,Semantic Clinical Drug
310537,RXN_310537,RXN_310537,THERA_ANTIHYPERGLYCEMICS,Semantic Clinical Drug
577080,,,THERA_ANTIHISTAMINES,Semantic Clinical Drug
845523,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
240742,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
197372,,,THERA_SKIN_PREPS,Semantic Clinical Drug
349013,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
465355,,,THERA_ANTIFUNGALS,Semantic Clinical Drug
724592,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
1374569,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
860221,RXN_860221,RXN_860221,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
860225,RXN_860225,RXN_860225,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
237735,,,THERA_VITAMINS,Semantic Clinical Drug
308704,,,THERA_VITAMINS,Semantic Clinical Drug
307719,RXN_307719,RXN_307719,THERA_ANTIASTHMATICS,Semantic Clinical Drug
199884,RXN_199884,RXN_199884,THERA_ANTIBIOTICS,Semantic Clinical Drug
313564,,,THERA_ANTIVIRALS,Semantic Clinical Drug
197310,RXN_197310,RXN_197310,THERA_ANTIVIRALS,Semantic Clinical Drug
197635,RXN_197635,RXN_197635,THERA_GASTROINTESTINAL,Semantic Clinical Drug
198202,RXN_198202,RXN_198202,THERA_ANTIBIOTICS,Semantic Clinical Drug
977986,RXN_977986,RXN_977986,THERA_GASTROINTESTINAL,Semantic Clinical Drug
978006,RXN_978006,RXN_978006,THERA_GASTROINTESTINAL,Semantic Clinical Drug
314106,RXN_314106,RXN_314106,THERA_ANTIBIOTICS,Semantic Clinical Drug
892625,RXN_892625,RXN_892625,THERA_ANALGESICS,Semantic Clinical Drug
199647,,,THERA_HORMONES,Semantic Clinical Drug
1792386,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
855302,RXN_855302,RXN_855302,THERA_ANTICOAGULANTS,Semantic Clinical Drug
855312,RXN_855316,,THERA_ANTICOAGULANTS,Semantic Clinical Drug
349253,,,THERA_CARDIOVASCULAR,Semantic Clinical Drug
1989081,,,THERA_CARDIOVASCULAR,Semantic Clinical Drug
1812425,,,THERA_CNS_DRUGS,Semantic Clinical Drug
283641,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
251292,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
311166,RXN_311166,RXN_311166,THERA_ANTIBIOTICS,Semantic Clinical Drug
313323,RXN_313323,RXN_313323,THERA_VITAMINS,Semantic Clinical Drug
825421,RXN_825425,,THERA_COLONY_STIMULATING_FACTORS,Semantic Clinical Drug
1245001,,,THERA_COLONY_STIMULATING_FACTORS,Semantic Clinical Drug
855474,,,THERA_SKIN_PREPS,Semantic Clinical Drug
197319,RXN_197319,RXN_197319,THERA_ANTIARTHRITICS,Semantic Clinical Drug
309650,RXN_309650,RXN_309650,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
197580,RXN_197580,RXN_197580,THERA_HORMONES,Semantic Clinical Drug
313009,RXN_313009,RXN_313009,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
602858,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
1728055,RXN_1728055,RXN_1728055,THERA_GASTROINTESTINAL,Semantic Clinical Drug
249364,RXN_249364,RXN_249364,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
198520,,,THERA_CNS_DRUGS,Semantic Clinical Drug
349434,RXN_349434,RXN_349434,THERA_ANTIFUNGALS,Semantic Clinical Drug
284245,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
283406,RXN_283406,RXN_283406,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1605066,RXN_1605071,,THERA_COLONY_STIMULATING_FACTORS,Semantic Clinical Drug
314155,RXN_314155,RXN_314155,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
861597,,,THERA_ANTIINFECTIVES_MISCELLANEOUS,Semantic Clinical Drug
1790100,RXN_1790100,RXN_1790100,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
198269,RXN_105590,,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
313570,RXN_313570,RXN_313570,THERA_ANTIBIOTICS,Semantic Clinical Drug
904431,RXN_904431,RXN_904431,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
1437283,RXN_1437285,,THERA_CNS_DRUGS,Semantic Clinical Drug
856460,RXN_856460,RXN_856460,THERA_CARDIOVASCULAR,Semantic Clinical Drug
1191299,,,THERA_EENT_PREPS,Semantic Clinical Drug
308719,RXN_213729,,THERA_EENT_PREPS,Semantic Clinical Drug
861232,,,THERA_AUTONOMIC_DRUGS,Semantic Clinical Drug
197856,,,THERA_ANTIARTHRITICS,Semantic Clinical Drug
200033,RXN_200033,RXN_200033,THERA_CARDIOVASCULAR,Semantic Clinical Drug
854905,RXN_854905,RXN_854905,THERA_CARDIOVASCULAR,Semantic Clinical Drug
854901,,,THERA_CARDIOVASCULAR,Semantic Clinical Drug
866508,RXN_866508,RXN_866508,THERA_CARDIOVASCULAR,Semantic Clinical Drug
995192,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
313160,,,THERA_ANALGESICS,Semantic Clinical Drug
314135,RXN_213212,,THERA_ANALGESICS,Semantic Clinical Drug
1790239,RXN_1790242,,THERA_CARDIAC_DRUGS,Semantic Clinical Drug
998461,RXN_998461,RXN_998461,THERA_ANTIFUNGALS,Semantic Clinical Drug
197817,RXN_197817,RXN_197817,THERA_ANTIARTHRITICS,Semantic Clinical Drug
200343,,,THERA_BLOOD,Semantic Clinical Drug
896161,RXN_896165,,THERA_ANTIASTHMATICS,Semantic Clinical Drug
861473,RXN_861529,,THERA_ANALGESICS,Semantic Clinical Drug
891888,RXN_891888,RXN_891888,THERA_ANALGESICS,Semantic Clinical Drug
891893,,,THERA_ANALGESICS,Semantic Clinical Drug
891881,RXN_891881,RXN_891881,THERA_ANALGESICS,Semantic Clinical Drug
705824,RXN_705824,RXN_705824,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
313582,RXN_313582,RXN_313582,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
904405,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
864718,RXN_864718,RXN_864718,THERA_ANALGESICS,Semantic Clinical Drug
688240,RXN_688242,,THERA_HORMONES,Semantic Clinical Drug
1049563,,,THERA_ANALGESICS,Semantic Clinical Drug
204691,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1860129,RXN_1049565,,THERA_ANALGESICS,Semantic Clinical Drug
197807,,,THERA_ANTIARTHRITICS,Semantic Clinical Drug
855642,RXN_855642,RXN_855642,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
1860151,,,THERA_ANALGESICS,Semantic Clinical Drug
351254,RXN_351254,RXN_351254,THERA_MUSCLE_RELAXANTS,Semantic Clinical Drug
310434,,,THERA_CNS_DRUGS,Semantic Clinical Drug
577057,RXN_577057,RXN_577057,THERA_ANALGESICS,Semantic Clinical Drug
485032,RXN_580261,,THERA_ANTIASTHMATICS,Semantic Clinical Drug
1607792,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
1731345,RXN_1731345,RXN_1731345,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
597772,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
1539251,,,THERA_ANTIASTHMATICS,Semantic Clinical Drug
483448,,,THERA_CNS_DRUGS,Semantic Clinical Drug
1437288,RXN_1437290,,THERA_CNS_DRUGS,Semantic Clinical Drug
1114198,RXN_1114202,,THERA_ANTICOAGULANTS,Semantic Clinical Drug
797058,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1865957,,,THERA_SKIN_PREPS,Semantic Clinical Drug
24941,,INGSET_1043298+1087295+1087296+1151631+1151632+1151633+1151634+1151635+1151636+1151637+1151638+1151643+1151644+1154764+1154765+1155292+1155293+1155506+1155507+1159626+1159627+1159629+1159630+1159631+1159632+1159640+1159641+1165543+1165544+1165545+1165546+1295725+1304572+1313921+1313922+1313923+1314659+1314662+1314663+1314664+1314675+1314676+1314677+1540844+1944959+1944960+1944961+2371750+2371751+2371752+316101+323924+323953+350458+358518+358596+358646+372167+372169+372172+378540+580134+616855+619032+687098+708201+802500+802502+802692+802783+826621+826861+852776+880180+883747+999796+999798+999821,THERA_VITAMINS,Ingredient
1190110,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1374744,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1000048,RXN_1000048,RXN_1000048,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
665033,,,THERA_ANTIHYPERGLYCEMICS,Semantic Clinical Drug
311427,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
746036,,,THERA_ANTIFUNGALS,Semantic Clinical Drug
259034,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
1867938,,,THERA_ANESTHETICS,Semantic Clinical Drug
1091341,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
977990,,,THERA_SKIN_PREPS,Semantic Clinical Drug
105292,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
349196,,,THERA_CNS_DRUGS,Semantic Clinical Drug
794639,RXN_794641,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
197891,RXN_197891,RXN_197891,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
545835,,,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
849850,,,THERA_HORMONES,Semantic Clinical Drug
310604,RXN_310604,RXN_310604,THERA_COUGH_COLD_PREPARATIONS,Semantic Clinical Drug
1665517,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
313190,RXN_313190,RXN_313190,THERA_IMMUNOSUPPRESSANTS,Semantic Clinical Drug
198999,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
866412,RXN_866412,RXN_866412,THERA_CARDIOVASCULAR,Semantic Clinical Drug
349208,RXN_349208,RXN_349208,THERA_IMMUNOSUPPRESSANTS,Semantic Clinical Drug
866419,,,THERA_CARDIOVASCULAR,Semantic Clinical Drug
1148399,,,THERA_ANALGESICS,Semantic Clinical Drug
904475,RXN_904475,RXN_904475,THERA_CARDIOVASCULAR,Semantic Clinical Drug
1868469,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
308047,RXN_308047,RXN_308047,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1649485,RXN_1649491,,THERA_CARDIAC_DRUGS,Semantic Clinical Drug
746812,,,THERA_ANTIASTHMATICS,Semantic Clinical Drug
836344,,,THERA_ANTIASTHMATICS,Semantic Clinical Drug
1116750,,,THERA_BIOLOGICALS,Semantic Clinical Drug
2123194,,,THERA_CARDIOVASCULAR,Semantic Clinical Drug
1088800,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
829500,,,THERA_ANALGESICS,Semantic Clinical Drug
618552,,,THERA_ANTIARTHRITICS,Semantic Clinical Drug
749879,,,THERA_CONTRACEPTIVES,Generic Pack
1000141,,,THERA_HORMONES,Semantic Clinical Drug
892255,,,THERA_THYROID_PREPS,Semantic Clinical Drug
3446,,INGSET_1161762+1161763+316736+373964,THERA_DIAGNOSTIC,Ingredient
1149337,,,THERA_MISCELLANEOUS_MEDICAL_SUPPLIES_DEVICES_NON_DRUG,Semantic Clinical Drug
91349,,,THERA_SKIN_PREPS,Semantic Clinical Drug
249465,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
103951,RXN_103951,RXN_103951,THERA_ANTIFUNGALS,Semantic Clinical Drug
1797920,,,THERA_EENT_PREPS,Semantic Clinical Drug
311680,,,THERA_SKIN_PREPS,Semantic Clinical Drug
1801298,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
403822,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
212787,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
311248,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1789947,,,THERA_CARDIOVASCULAR,Semantic Clinical Drug
1233664,,,THERA_VITAMINS,Semantic Clinical Drug
832910,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
686379,,,THERA_ANTIARTHRITICS,Semantic Clinical Drug
310982,RXN_226734,,THERA_SKIN_PREPS,Semantic Clinical Drug
1091389,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
310599,RXN_310599,RXN_310599,THERA_GASTROINTESTINAL,Semantic Clinical Drug
864706,RXN_864706,RXN_864706,THERA_ANALGESICS,Semantic Clinical Drug
1362709,,,THERA_HERBALS,Semantic Clinical Drug
3690,,INGSET_3690,THERA_DIAGNOSTIC,Precise Ingredient
197783,RXN_197783,RXN_197783,THERA_HORMONES,Semantic Clinical Drug
1803932,RXN_1803932,RXN_1803932,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
197943,RXN_197943,RXN_197943,THERA_MUSCLE_RELAXANTS,Semantic Clinical Drug
1047905,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
197944,,,THERA_MUSCLE_RELAXANTS,Semantic Clinical Drug
898715,,,THERA_CNS_DRUGS,Semantic Clinical Drug
854876,RXN_854876,RXN_854876,THERA_SEDATIVE_HYPNOTICS,Semantic Clinical Drug
7094,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Ingredient
1114886,,,THERA_HERBALS,Semantic Clinical Drug
1731355,RXN_1731355,RXN_1731355,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
349590,,,THERA_ANTIASTHMATICS,Semantic Clinical Drug
1009145,,,THERA_AUTONOMIC_DRUGS,Semantic Clinical Drug
849398,,,THERA_ANTIARTHRITICS,Semantic Clinical Drug
1656313,RXN_1656313,RXN_1656313,THERA_ANTIBIOTICS,Semantic Clinical Drug
1000054,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
57555,,INGSET_1039547+1088421+1089856+1094444+1098237+1114853+1115727+1150481+1233204+1251280+215264+215810+215811+215812+215814+217826+219334+219336+219426+2590740+261550+34552+352422+49670+544125+581875+606239+724485+828361+853379+866914+93372+995190,THERA_SKIN_PREPS,Precise Ingredient
1085728,RXN_1085728,RXN_1085728,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
1115462,RXN_1115464,,THERA_HORMONES,Semantic Clinical Drug
198358,RXN_198358,RXN_198358,THERA_CNS_DRUGS,Semantic Clinical Drug
8588,,INGSET_1161060+1161066+333171+373549,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Ingredient
824301,,,THERA_CNS_DRUGS,Semantic Clinical Drug
198190,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
997488,,,THERA_ANTIHISTAMINES,Semantic Clinical Drug
308513,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
309371,RXN_309371,RXN_309371,THERA_ANTIFUNGALS,Semantic Clinical Drug
1091225,RXN_1091225,RXN_1091225,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
314034,RXN_314034,RXN_314034,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
205324,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1736546,RXN_1736546,RXN_1736546,THERA_CARDIOVASCULAR,Semantic Clinical Drug
979432,RXN_979432,RXN_979432,THERA_CARDIOVASCULAR,Semantic Clinical Drug
1005944,,,THERA_BIOLOGICALS,Semantic Clinical Drug
616527,,,THERA_SKIN_PREPS,Semantic Clinical Drug
1406,,INGSET_1152977+345896+562403,THERA_SKIN_PREPS,Ingredient
849501,RXN_849501,RXN_849501,THERA_HORMONES,Semantic Clinical Drug
1115269,RXN_1115269,RXN_1115269,THERA_THYROID_PREPS,Semantic Clinical Drug
1923428,RXN_1923428,RXN_1923428,THERA_EENT_PREPS,Semantic Clinical Drug
1659287,RXN_1659287,RXN_1659287,THERA_ANTIBIOTICS,Semantic Clinical Drug
313415,RXN_313415,RXN_313415,THERA_ANTIBIOTICS,Semantic Clinical Drug
142004,RXN_142004,RXN_142004,THERA_EENT_PREPS,Semantic Clinical Drug
1234532,,,THERA_SKIN_PREPS,Semantic Clinical Drug
1300385,,,THERA_BIOLOGICALS,Semantic Clinical Drug
252016,RXN_252016,RXN_252016,THERA_BIOLOGICALS,Semantic Clinical Drug
835809,,,THERA_HORMONES,Semantic Clinical Drug
310466,RXN_545236,,THERA_ANTIBIOTICS,Semantic Clinical Drug
1116320,,,THERA_ANTIARTHRITICS,Semantic Clinical Drug
1425120,,,THERA_HORMONES,Semantic Clinical Drug
1248119,RXN_1248119,RXN_1248119,THERA_GASTROINTESTINAL,Semantic Clinical Drug
669081,,,THERA_SKIN_PREPS,Semantic Clinical Drug
855182,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
855189,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
403799,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
1734683,RXN_1734683,RXN_1734683,THERA_ANTIBIOTICS,Semantic Clinical Drug
313926,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
856364,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
856762,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1918203,,,THERA_ANTIASTHMATICS,Semantic Clinical Drug
791878,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
314182,RXN_314182,RXN_314182,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
198405,,,THERA_ANTIARTHRITICS,Semantic Clinical Drug
849506,RXN_849506,RXN_849506,THERA_HORMONES,Semantic Clinical Drug
1312963,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
997501,RXN_997501,RXN_997501,THERA_ANTIHISTAMINES,Semantic Clinical Drug
798477,RXN_798479,,THERA_BIOLOGICALS,Semantic Clinical Drug
245723,,,THERA_SKIN_PREPS,Semantic Clinical Drug
845988,,,THERA_SKIN_PREPS,Semantic Clinical Drug
797694,,,THERA_SKIN_PREPS,Semantic Clinical Drug
1927617,,,THERA_AUTONOMIC_DRUGS,Semantic Clinical Drug
1927637,,,THERA_AUTONOMIC_DRUGS,Semantic Clinical Drug
993466,RXN_993466,RXN_993466,THERA_AUTONOMIC_DRUGS,Semantic Clinical Drug
359494,,,THERA_ANALGESICS,Semantic Clinical Drug
1101926,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
753441,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
349595,RXN_352321,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1088191,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
905269,RXN_905269,RXN_905269,THERA_ANTIPARKINSON_DRUGS,Semantic Clinical Drug
1299811,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
237736,,,THERA_VITAMINS,Semantic Clinical Drug
753438,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1427223,,,THERA_DIAGNOSTIC,Precise Ingredient
998740,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
728109,RXN_728109,RXN_728109,THERA_ANTIVIRALS,Semantic Clinical Drug
577957,,,THERA_AUTONOMIC_DRUGS,Semantic Clinical Drug
199890,,,THERA_CNS_DRUGS,Semantic Clinical Drug
805158,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
1739776,RXN_1739778,,THERA_CNS_DRUGS,Semantic Clinical Drug
1313927,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
543014,RXN_543014,RXN_543014,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
198141,RXN_198141,RXN_198141,THERA_CARDIOVASCULAR,Semantic Clinical Drug
858603,RXN_858603,RXN_858603,THERA_CARDIAC_DRUGS,Semantic Clinical Drug
204536,RXN_204536,RXN_204536,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
1670192,RXN_1670192,RXN_1670192,THERA_VITAMINS,Semantic Clinical Drug
197979,RXN_197979,RXN_197979,THERA_DIURETICS,Semantic Clinical Drug
849385,RXN_849385,RXN_849385,THERA_ANTIPARKINSON_DRUGS,Semantic Clinical Drug
1091392,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
411877,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
2123072,RXN_2123072,RXN_2123072,THERA_ANTIASTHMATICS,Semantic Clinical Drug
665078,,,THERA_ANTIHISTAMINES,Semantic Clinical Drug
1359023,,,THERA_CONTRACEPTIVES,Generic Pack
285279,,INGSET_285279,THERA_MISCELLANEOUS_MEDICAL_SUPPLIES_DEVICES_NON_DRUG,Ingredient
197657,RXN_197657,RXN_197657,THERA_HORMONES,Semantic Clinical Drug
749848,,,THERA_CONTRACEPTIVES,Generic Pack
2003667,,,THERA_BLOOD,Semantic Clinical Drug
895711,,,THERA_BIOLOGICALS,Semantic Clinical Drug
240448,,,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
313578,RXN_313578,RXN_313578,THERA_HORMONES,Semantic Clinical Drug
197508,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1922720,,,THERA_CARDIOVASCULAR,Semantic Clinical Drug
1922765,,,THERA_CARDIOVASCULAR,Semantic Clinical Drug
1922763,,,THERA_CARDIOVASCULAR,Semantic Clinical Drug
310323,RXN_310323,RXN_310323,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
1806193,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1806197,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1372298,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
897722,RXN_897722,RXN_897722,THERA_CARDIAC_DRUGS,Semantic Clinical Drug
897683,RXN_897683,RXN_897683,THERA_CARDIAC_DRUGS,Semantic Clinical Drug
855926,,,THERA_ANTIARTHRITICS,Semantic Clinical Drug
897666,RXN_897666,RXN_897666,THERA_CARDIAC_DRUGS,Semantic Clinical Drug
795690,,,THERA_DIAGNOSTIC,Semantic Clinical Drug
731538,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
197604,RXN_197604,RXN_197604,THERA_CARDIAC_DRUGS,Semantic Clinical Drug
